"","ActivityName","SubjectNumber","N","ActivityNumber","timeBodyAccerelometer-mean()-X","timeBodyAccerelometer-mean()-Y","timeBodyAccerelometer-mean()-Z","timeBodyAccerelometer-std()-X","timeBodyAccerelometer-std()-Y","timeBodyAccerelometer-std()-Z","timeGravityAccerelometer-mean()-X","timeGravityAccerelometer-mean()-Y","timeGravityAccerelometer-mean()-Z","timeGravityAccerelometer-std()-X","timeGravityAccerelometer-std()-Y","timeGravityAccerelometer-std()-Z","timeBodyAccerelometerJerk-mean()-X","timeBodyAccerelometerJerk-mean()-Y","timeBodyAccerelometerJerk-mean()-Z","timeBodyAccerelometerJerk-std()-X","timeBodyAccerelometerJerk-std()-Y","timeBodyAccerelometerJerk-std()-Z","timeBodyGyroscope-mean()-X","timeBodyGyroscope-mean()-Y","timeBodyGyroscope-mean()-Z","timeBodyGyroscope-std()-X","timeBodyGyroscope-std()-Y","timeBodyGyroscope-std()-Z","timeBodyGyroscopeJerk-mean()-X","timeBodyGyroscopeJerk-mean()-Y","timeBodyGyroscopeJerk-mean()-Z","timeBodyGyroscopeJerk-std()-X","timeBodyGyroscopeJerk-std()-Y","timeBodyGyroscopeJerk-std()-Z","timeBodyAccerelometerMagnitude-mean()","timeBodyAccerelometerMagnitude-std()","timeGravityAccerelometerMagnitude-mean()","timeGravityAccerelometerMagnitude-std()","timeBodyAccerelometerJerkMagnitude-mean()","timeBodyAccerelometerJerkMagnitude-std()","timeBodyGyroscopeMagnitude-mean()","timeBodyGyroscopeMagnitude-std()","timeBodyGyroscopeJerkMagnitude-mean()","timeBodyGyroscopeJerkMagnitude-std()","freqBodyAccerelometer-mean()-X","freqBodyAccerelometer-mean()-Y","freqBodyAccerelometer-mean()-Z","freqBodyAccerelometer-std()-X","freqBodyAccerelometer-std()-Y","freqBodyAccerelometer-std()-Z","freqBodyAccerelometer-meanFrequency()-X","freqBodyAccerelometer-meanFrequency()-Y","freqBodyAccerelometer-meanFrequency()-Z","freqBodyAccerelometerJerk-mean()-X","freqBodyAccerelometerJerk-mean()-Y","freqBodyAccerelometerJerk-mean()-Z","freqBodyAccerelometerJerk-std()-X","freqBodyAccerelometerJerk-std()-Y","freqBodyAccerelometerJerk-std()-Z","freqBodyAccerelometerJerk-meanFrequency()-X","freqBodyAccerelometerJerk-meanFrequency()-Y","freqBodyAccerelometerJerk-meanFrequency()-Z","freqBodyGyroscope-mean()-X","freqBodyGyroscope-mean()-Y","freqBodyGyroscope-mean()-Z","freqBodyGyroscope-std()-X","freqBodyGyroscope-std()-Y","freqBodyGyroscope-std()-Z","freqBodyGyroscope-meanFrequency()-X","freqBodyGyroscope-meanFrequency()-Y","freqBodyGyroscope-meanFrequency()-Z","freqBodyAccerelometerMagnitude-mean()","freqBodyAccerelometerMagnitude-std()","freqBodyAccerelometerMagnitude-meanFrequency()","freqBodyBodyAccerelometerJerkMagnitude-mean()","freqBodyBodyAccerelometerJerkMagnitude-std()","freqBodyBodyAccerelometerJerkMagnitude-meanFrequency()","freqBodyBodyGyroscopeMagnitude-mean()","freqBodyBodyGyroscopeMagnitude-std()","freqBodyBodyGyroscopeMagnitude-meanFrequency()","freqBodyBodyGyroscopeJerkMagnitude-mean()","freqBodyBodyGyroscopeJerkMagnitude-std()","freqBodyBodyGyroscopeJerkMagnitude-meanFrequency()"
"40","WALKING_UPSTAIRS",1,53,2,0.276183536603774,-0.0189556468430189,-0.107013804867925,-0.747218605283019,-0.656067113396227,-0.712210738301887,0.931651285283019,-0.218130549433962,-0.0185912827924528,-0.980901378679245,-0.956653212641509,-0.945010933584906,0.0766969139245283,0.0115589671415094,-0.00310991687105661,-0.794323147358491,-0.797642251886792,-0.861921689811321,-0.0401688287698113,-0.064438923205849,0.0947669620377359,-0.784451531509434,-0.82333485,-0.747001685660377,-0.091936418545283,-0.0485702027924528,-0.0602996806132075,-0.87288794490566,-0.900631453207547,-0.861781446226415,-0.701568250754717,-0.691941439283019,-0.701568250754717,-0.691941439283019,-0.813037448113208,-0.779853492075472,-0.724438309245283,-0.767327663396226,-0.886285700377359,-0.894083830377359,-0.771874970188679,-0.713000158490566,-0.766022149245283,-0.739036296037736,-0.651161418773585,-0.706865920566038,-0.141247072526415,-0.205799164758491,-0.0942957426924528,-0.805779858679245,-0.802397361509434,-0.848925606981132,-0.801396245471698,-0.806797211509434,-0.873646885283019,-0.00774171672603772,-0.348982970754717,-0.208935635379811,-0.787732494528302,-0.84097871490566,-0.771705943584906,-0.787146410037736,-0.815020750566038,-0.763790944339623,-0.361482649226415,-0.396476532377359,-0.223334894056604,-0.723076646226415,-0.723566093773585,-0.113842436750943,-0.786753786792453,-0.772515853773585,0.0206459305622642,-0.82287769735849,-0.773309156603774,-0.290834712245283,-0.894290572075471,-0.901671636981132,-0.0530514883132076
"41","WALKING_UPSTAIRS",3,59,2,0.266039827966102,-0.0163614890491525,-0.107860246332203,-0.967261585423729,-0.926048785932203,-0.936222724067797,0.402169972881356,0.291729037288136,0.37651377559322,-0.950854739491526,-0.964795442881356,-0.940738775864406,0.0829769423728813,0.00500785018118644,-0.00260239569576271,-0.979783025254237,-0.961711152033898,-0.97770231118644,-0.0289111059016949,-0.0828384660508475,0.0862115605593221,-0.972403927288136,-0.966462476271186,-0.945262880847457,-0.0978932974067797,-0.0372851317932203,-0.0548170407118644,-0.975173326440678,-0.986141434576271,-0.979270852542373,-0.943872530169491,-0.919025444237288,-0.943872530169491,-0.919025444237288,-0.976761458813559,-0.96759842220339,-0.932829804915254,-0.940770345423729,-0.984749285762712,-0.978075785084746,-0.967217725932203,-0.934982087627119,-0.95164023101695,-0.967542105932204,-0.925772664745762,-0.93313448,-0.0959762449610169,0.0521380781661017,0.115356454135593,-0.979721237288135,-0.961559159322034,-0.974476492711865,-0.981752619661016,-0.964967108135593,-0.979607063559322,0.111399456750847,-0.120996288745763,-0.0372930912932203,-0.96705575661017,-0.971530081016949,-0.950152609491526,-0.974511502881356,-0.963941325762712,-0.948769367288136,-0.0517709613254237,-0.323935943864407,-0.160929178986441,-0.932815636779661,-0.924515146169491,0.109488856750847,-0.967975608813559,-0.96625235,0.143035255101695,-0.956948487457627,-0.941307262033898,-0.213151120942373,-0.978872170847457,-0.978320396779661,0.101304716423729
"42","WALKING_UPSTAIRS",5,47,2,0.270747380851064,-0.0176761844240426,-0.113732803787234,-0.372865162893617,0.0257849885106383,-0.331567205510638,0.545377693191489,-0.0192074712765958,0.0824080699787234,-0.963682394468085,-0.965992139148937,-0.950004633404256,0.0894571909574468,-0.00670996514042553,0.0039931262387234,-0.316460504640425,-0.174006336638298,-0.496989648510638,-0.0400843496914894,-0.0707416213617021,0.0901010940638298,-0.415821225787234,-0.320245532344681,-0.306300584531915,-0.070277781593617,-0.0529942251106383,-0.0624492400382979,-0.461721447042553,-0.390612092808511,-0.491639739659574,-0.215914261227659,-0.334240536,-0.215914261227659,-0.334240536,-0.310176658042553,-0.242239480448936,-0.249359255727659,-0.302482118057447,-0.460456598723404,-0.361742568004255,-0.330816346021276,-0.0254299483617022,-0.354466658370213,-0.39209407893617,-0.0132219913617021,-0.372444622723404,-0.260765874106383,0.0479222312246808,0.227133849042553,-0.338902913364447,-0.227651093289362,-0.449710024021277,-0.355038470255319,-0.170587316871489,-0.542693650851064,-0.134435572144681,-0.365095492893617,-0.165717005538298,-0.327783331578723,-0.303475974539787,-0.311836684361702,-0.446405133468085,-0.336166607389362,-0.368542917702128,-0.0981259569489362,-0.00464414981106383,-0.208380950574468,-0.252542676351064,-0.492753189255319,0.194035387446808,-0.23013565635617,-0.26354513327234,0.122129723808511,-0.328787069347234,-0.405971579021277,0.0757406278510638,-0.395592008285532,-0.364219829797872,0.00463527175106384
"43","WALKING_UPSTAIRS",6,51,2,0.26200142227451,-0.0255672091980392,-0.119451964843137,-0.278916233878431,-0.0118319944921569,-0.316286894705882,0.827454095686274,-0.40524925745098,-0.179261909313726,-0.934672779215686,-0.919635519411765,-0.910472222352941,0.0852687066313725,0.0135220591980392,-0.0225199412598039,-0.356310857666667,-0.328413372509804,-0.557747267960784,-0.00762566794509804,-0.0864638135490196,0.0694611851313725,-0.527606256666667,-0.34329628945098,-0.127245614858824,-0.110458806686275,-0.0392870361647059,-0.052234758,-0.548915732156863,-0.507650116568627,-0.416392564235294,-0.163399274686274,-0.275609035568627,-0.163399274686274,-0.275609035568627,-0.383779091047059,-0.324854296254902,-0.221921368431373,-0.37077219025451,-0.503365447666667,-0.525329186490196,-0.30225719172549,-0.133355534235294,-0.373695913764706,-0.271416585582745,-0.0168194805607843,-0.339786791019608,-0.402361315137255,-0.167208393205882,-0.0664102278666667,-0.392978671780392,-0.365443496958824,-0.532947928470588,-0.375618437941176,-0.334234621980392,-0.580995295509804,-0.346293112392157,-0.48788014627451,-0.418339221986274,-0.436666865786275,-0.342724831960784,-0.142934072001961,-0.558326326764706,-0.350127410078431,-0.204180487107843,-0.201427667537843,-0.162019497866667,-0.284109833056863,-0.281975704592157,-0.385746055429412,-0.0326642480960784,-0.314023575547059,-0.346369695686274,-0.0451033190321569,-0.408140603921569,-0.455492993803921,-0.0287488027968627,-0.534431433921569,-0.547830381705882,0.053493464127451
"44","WALKING_UPSTAIRS",7,51,2,0.280941882941177,-0.0121075496288235,-0.0947118417647059,-0.973679816862745,-0.916799806470588,-0.920130478235294,0.90515845745098,-0.170179968,0.0085394948445098,-0.985604190196078,-0.967846966862745,-0.941943819019608,0.0757448802352941,0.00348373620980392,-0.00380707908431373,-0.966888009803922,-0.956107338431372,-0.96170226627451,-0.0324332487135294,-0.0669170638529412,0.0777229816470588,-0.915851329019608,-0.908740862352941,-0.928776098235294,-0.0969476962156863,-0.0430412802019608,-0.0500274661568627,-0.946964162941176,-0.947358990980392,-0.962943366470588,-0.939736539019608,-0.926888380980392,-0.939736539019608,-0.926888380980392,-0.965439861960784,-0.951379284509804,-0.901251814705882,-0.860028725882353,-0.95894375254902,-0.935345467254902,-0.969269196666667,-0.929770521568628,-0.935445899215686,-0.975719908431372,-0.915298429215686,-0.917979848823529,-0.119235591372549,-0.046862945627451,0.00408644476078432,-0.96738050745098,-0.95632866,-0.956678270196079,-0.96939843882353,-0.95914299745098,-0.965353919215686,0.0746417007039216,-0.196831017028823,-0.0904639656333334,-0.914048882156863,-0.914406697058824,-0.930774766862745,-0.918047557254902,-0.906432040392157,-0.934667333921568,-0.228388543156863,-0.282766506137255,-0.153306463758824,-0.934677579019608,-0.933420249019608,-0.022420028182549,-0.951776530784314,-0.950099109019608,0.146727205127451,-0.890733484901961,-0.86580039372549,-0.208985761058824,-0.938852585686274,-0.93524416,0.0387263111992157
"45","WALKING_UPSTAIRS",8,41,2,0.237765448780488,-0.0119108419780488,-0.106922565756098,-0.946781257463415,-0.916808436097561,-0.953397496341464,-0.230459148756098,0.812813413243902,0.32987721297561,-0.94106922195122,-0.972126584634146,-0.969457371707317,0.0884370916341464,-0.00659150859097561,0.0107002263125122,-0.961582177114634,-0.93609628097561,-0.969660686341464,-0.0380614887536585,-0.0699399913414634,0.112445665560976,-0.963822978292683,-0.938191662926829,-0.951990627073171,-0.0926993089268292,-0.0561137802926829,-0.0487071375609756,-0.96846215804878,-0.949694410731708,-0.959100627804878,-0.934695754634147,-0.918462436341464,-0.934695754634147,-0.918462436341464,-0.957873563902439,-0.950219157073171,-0.93109236,-0.937853929341463,-0.958223322048781,-0.952092008151219,-0.950956316487805,-0.920859010243902,-0.957676613658536,-0.945255449560976,-0.919336306585366,-0.954204542926829,-0.150799895339024,0.266357240560976,0.200157366336585,-0.963616516585366,-0.938597574878049,-0.966404380243902,-0.963075000292683,-0.937742353170732,-0.971553193658537,0.167328093773171,0.0280550585414634,-0.00151626858219512,-0.95813200347561,-0.936374668536586,-0.946462437560976,-0.965709506341463,-0.939924853658537,-0.958603614634146,-0.0451056483902439,0.028471527,0.0220840494390244,-0.924931315609756,-0.928525415121951,0.18787209995122,-0.947729360731707,-0.95259236,0.300564926021951,-0.940382185121951,-0.947988500731707,0.153926079,-0.95206960397561,-0.955150292853659,0.228820137729268
"46","WALKING_UPSTAIRS",11,54,2,0.279283568740741,-0.0176918450072222,-0.107309902392593,-0.0377417350740741,0.632299613703704,-0.27928595387037,0.89437968,-0.343052575555556,0.0433202558633334,-0.950525588888889,-0.927794608333333,-0.934531559814815,0.0698623955185185,-0.00499625537222222,-0.0080717310037037,-0.116420360331481,0.32149086137037,-0.438578146296296,-0.036686345187037,-0.0562915002081482,0.0861852368862963,-0.24668556912963,0.0725383864425926,0.0637911853703704,-0.0753768351018519,-0.0351308707037037,-0.0645057195851852,-0.227168662231482,-0.242928806518519,0.0237499506259259,0.161854058800444,0.0104291351296296,0.161854058800444,0.0104291351296296,-0.0375828730888889,0.0100590143809259,0.162628145140741,-0.00544398663703704,-0.184495921648148,-0.252114922314815,-0.0901351572425926,0.506863990185185,-0.325901607981482,-0.0204510458685185,0.589311662222222,-0.311860219259259,-0.425973927759259,-0.0422546850388889,0.136063803494444,-0.19668977637037,0.222394518561111,-0.426927603703704,-0.11265655202963,0.340670045092593,-0.449077266851852,-0.456377390185185,-0.508939862407407,-0.310129404074074,-0.0859112476111111,-0.0157441988907407,0.180930297187037,-0.300095600314815,0.114594302685185,-0.0779790698518519,-0.138965822337037,-0.160521202962963,0.0283600864459259,0.0662478168259259,-0.185521616840741,0.0690366362962963,0.0138363905962963,-0.00532941150481481,-0.0168163384925926,-0.0469462735833333,-0.151643524759259,0.0366326247022222,-0.274247915796296,-0.27804644407963,0.00410425981481483
"47","WALKING_UPSTAIRS",14,54,2,0.275479114222222,-0.0173873210722222,-0.105323716259259,-0.700539528925926,-0.564585793240741,-0.722574718148148,0.906773980925926,-0.221097440648148,0.0119397911407407,-0.979113225,-0.95691669462963,-0.940206204444444,0.0690386659074074,0.00374152368074074,-0.00750874613,-0.724946328222222,-0.71857026137037,-0.842915383888889,0.00973978000925926,-0.124762229685185,0.0917084886851852,-0.807369662407407,-0.667980105859074,-0.572559488511111,-0.117928949396111,-0.032153796387037,-0.0477813066481481,-0.814748712962963,-0.787924605740741,-0.732219566351852,-0.639857312348148,-0.693123912296296,-0.639857312348148,-0.693123912296296,-0.744465149185185,-0.73488885962963,-0.619825486351852,-0.716993869333333,-0.778737206666667,-0.810317789074074,-0.715033809814815,-0.626908204428519,-0.771065875555556,-0.695838380477778,-0.56223294685,-0.718652766111111,-0.100474479962963,-0.0866711395907408,-0.0268494783942037,-0.754183823903704,-0.73620193495,-0.834653413888889,-0.720371983181482,-0.718810030388889,-0.849749532222222,-0.0468687292407408,-0.273179162332963,-0.0956208600944444,-0.763833799074074,-0.696687224772222,-0.607716277611111,-0.821786932962963,-0.65453828762963,-0.601335901074074,-0.248775966525926,-0.189310191077778,-0.1450987288,-0.709521044462963,-0.732089357722222,-0.0245079016518519,-0.732811697662963,-0.739733990314815,0.159243291518519,-0.738265299611111,-0.751758944259259,-0.164529195188889,-0.805744186666667,-0.83107187462963,0.105880966512963
"48","WALKING_UPSTAIRS",15,48,2,0.275217328541667,-0.0149832563479167,-0.104758008666667,-0.985078592916667,-0.977577250625,-0.973095917916667,0.433002471875,0.3889548543125,0.309271084279167,-0.987304227291667,-0.988219733958333,-0.979421078333333,0.0762131840833333,0.0115040839539167,7.43795566666663e-05,-0.989471436875,-0.983469089583333,-0.987054750625,-0.0298627395208333,-0.07928335401875,0.0831617004791667,-0.987290860625,-0.97284436625,-0.9772800875,-0.097815807875,-0.0402728881458333,-0.05370531221875,-0.988796230625,-0.988651052083333,-0.991385694166667,-0.977978317083334,-0.977805476875,-0.977978317083334,-0.977805476875,-0.987773070208333,-0.98857691375,-0.966714626041667,-0.969076969375,-0.990085519166667,-0.989986985625,-0.988075565625,-0.978919092291667,-0.977694074166667,-0.9841639875,-0.977517722083333,-0.97184274875,-0.169931394091667,0.154499802372917,0.183791471012917,-0.989434956666667,-0.983398435416667,-0.984781295833333,-0.990495481458333,-0.984775772083334,-0.987935739166667,0.167445811239583,0.0273730870916667,0.0636173147541667,-0.984359375,-0.979224699583333,-0.978270142708333,-0.988264020208333,-0.96981598625,-0.978985497708333,0.1162187875125,-0.2742109578125,0.05808531820125,-0.98059549125,-0.978717696875,0.104096956895833,-0.987780277708333,-0.988571760833333,0.395973459622917,-0.977191041875,-0.969274925416667,-0.0412174252329167,-0.989934615833334,-0.99056413,0.255469856104167
"49","WALKING_UPSTAIRS",16,51,2,0.277653260588235,-0.0202800219529412,-0.110594893862745,-0.596299537878431,-0.449546757186275,-0.514635815372549,0.457561927254902,0.212033932862745,0.141341613921569,-0.98062634627451,-0.974248809215687,-0.96593332372549,0.0693904778372549,0.0121838395362745,-0.00125539857941177,-0.646271624509804,-0.535381258843137,-0.640691888431373,-0.0600760087941177,-0.0700755204960784,0.104018091490196,-0.718032406666667,-0.675871914509804,-0.612117627254902,-0.0861338927960784,-0.0453298813901961,-0.0667581377941177,-0.673544585686275,-0.70464344,-0.716859740588235,-0.507361163039216,-0.606821102376471,-0.507361163039216,-0.606821102376471,-0.592569167058824,-0.584892649058824,-0.608200819019608,-0.698238458039216,-0.696767192156863,-0.721385100392157,-0.637288804313725,-0.474681191196079,-0.545678414490196,-0.582040875607843,-0.471702838196079,-0.536186895490196,-0.318755358764706,0.0641951129078431,0.169780814721569,-0.667601000784314,-0.568659350098039,-0.628604925294118,-0.65597050117647,-0.530445843705882,-0.65175097,-0.124419272735294,-0.263559951780392,-0.22293256802549,-0.648518299019608,-0.673744733921569,-0.60895554,-0.740671559215686,-0.679980964313725,-0.649269447254902,0.0152123825627451,-0.0436762905509804,-0.0492983341764706,-0.592885671078431,-0.676431443509804,0.156116678843137,-0.606770504490196,-0.561946837509804,0.105973891741176,-0.689225410784313,-0.760713920392157,0.221480586647059,-0.727246792156863,-0.733441512352941,0.229958355631373
"50","WALKING_UPSTAIRS",17,48,2,0.278147726041667,-0.0202648693325,-0.1088489805625,-0.235099353789583,-0.130792875891667,-0.2320653206875,0.928724188958333,-0.160296977541667,-0.203707147291667,-0.958790215625,-0.9201297825,-0.934347942708333,0.0878188351666667,-0.00551119687354167,-0.005459254125,-0.440539269375,-0.368302988145833,-0.3998060159375,0.03312114680625,-0.0906092045833333,0.0469000642541667,-0.512159802083333,-0.541043596041667,-0.362808826958333,-0.141281534556667,-0.0309447458708333,-0.0396141888541667,-0.4733787513,-0.59361416375,-0.562538117708333,-0.167880461247917,-0.183712162364583,-0.167880461247917,-0.183712162364583,-0.392107550333333,-0.30323135975,-0.331761774166667,-0.439184893541667,-0.578426315208333,-0.548192339791667,-0.314501891375,-0.194836393291667,-0.243282885235417,-0.207254818587917,-0.156629314208333,-0.2898440835625,-0.528725072916667,-0.15417910601875,0.0294807211189584,-0.463627385,-0.400559055958333,-0.365446603666667,-0.46737848125,-0.376777903625,-0.431972258166667,-0.42158982875,-0.445956926041667,-0.375497368333333,-0.382799723458333,-0.506250176041667,-0.367088776458333,-0.555446249375,-0.567866419791666,-0.423692419166667,-0.0954587294166667,0.01326062289375,-0.186938557054167,-0.18509773080625,-0.31057463525625,-0.0818269347645833,-0.321982307541667,-0.287169224916667,0.0120923102416667,-0.4767842925,-0.512587527708333,0.0401115677229167,-0.555236038541667,-0.571529693333333,0.053836631976875
"51","WALKING_UPSTAIRS",19,40,2,0.28503164175,-0.0147412568102,-0.109627144425,-0.93930935475,-0.867688254025,-0.86941420725,0.95432520625,-0.159194063,-0.0817672023,-0.986704827999999,-0.95927182275,-0.93263030625,0.0642310078725,0.0009491531035,0.001237401668,-0.945480805,-0.93078833225,-0.9422241895,-0.04206626608,-0.058330062125,0.091210992575,-0.9301890445,-0.936588005,-0.91567033125,-0.107910408875,-0.036466379105,-0.060769059175,-0.95268030575,-0.95543956725,-0.95455092225,-0.88941069825,-0.89562714475,-0.88941069825,-0.89562714475,-0.94003199775,-0.93206171775,-0.90617495875,-0.91481512925,-0.9574358655,-0.9525946965,-0.9393876715,-0.8928031965,-0.89802108225,-0.93987051375,-0.863535478525,-0.8653408205,0.027229709225,-0.109219185555,-0.0011083552675,-0.94641230175,-0.93166179725,-0.93449933275,-0.94960286425,-0.93486625225,-0.94871869375,0.1712727165625,-0.157193192125,0.04307979935,-0.92230048325,-0.9369770745,-0.92233616725,-0.93323268975,-0.93717494975,-0.921476256,-0.2737409255925,-0.12817606246,-0.06836925385,-0.908255611,-0.90530482375,-0.0705867792,-0.93229027275,-0.931262823,0.256717581645,-0.93073374275,-0.91944923525,-0.22086171295,-0.95400948425,-0.953880436,0.165790579925
"52","WALKING_UPSTAIRS",21,47,2,0.274317356808511,-0.0145279127080851,-0.105857391340426,-0.981505489787234,-0.962019167234042,-0.963608112765957,0.549156800425532,0.32863581587234,0.308181823914894,-0.976011165957447,-0.974165005957446,-0.968328593404255,0.0783951809361702,0.00430129121189362,-0.00612651549234042,-0.989148677021277,-0.981750445531915,-0.985581403617021,-0.0286764248297872,-0.0749707524893617,0.0901495083617021,-0.98652390319149,-0.973052405957447,-0.971571835744681,-0.0978577265957447,-0.039206956,-0.0565532949574468,-0.98882768212766,-0.987373546808511,-0.991576146808511,-0.966244613191489,-0.96396126893617,-0.966244613191489,-0.96396126893617,-0.986665629574468,-0.987013372978723,-0.95725865680851,-0.964680158297872,-0.989609126382979,-0.988316200212766,-0.984725163617021,-0.96648238680851,-0.972864167446809,-0.980480111489362,-0.961338434468085,-0.960613208085106,-0.175207422655319,0.0325185520297872,0.0579326640425532,-0.989007046382979,-0.981233918085106,-0.983212416808511,-0.990379091276596,-0.983807059148936,-0.986566308297872,0.173691403451064,-0.0747101737893617,-0.00896160735319148,-0.982836606808511,-0.977314817446808,-0.975388688297872,-0.98771017893617,-0.971059669148936,-0.973064523191489,0.0789525402765957,-0.278043611723404,0.0395825313829787,-0.969943255744681,-0.96547156106383,0.0042787410787234,-0.985825842340425,-0.987542240638298,0.360600966255319,-0.973653068510639,-0.965147685957447,-0.113443346202128,-0.988019980212766,-0.98926877893617,0.18302002782234
"53","WALKING_UPSTAIRS",22,42,2,0.271119743690476,-0.0192704039357143,-0.105382406547619,-0.731420242380952,-0.591184324047619,-0.642612907857143,0.31222805547619,0.323464360714286,0.283529001428572,-0.960373401666666,-0.976326665714286,-0.96877673452381,0.0907559737190476,0.0228120119142857,-0.00485042227452381,-0.74177357047619,-0.653377372619048,-0.744936986428572,-0.0342306290595238,-0.0811695185571428,0.106642902333333,-0.803442716428572,-0.721018453809524,-0.709189601190476,-0.0894779039261905,-0.0413058055952381,-0.0687033085714286,-0.730302456904762,-0.737350030714286,-0.769520368571429,-0.651884037619048,-0.731102547380953,-0.651884037619048,-0.731102547380953,-0.702043504285714,-0.702853833333333,-0.691270799047619,-0.776589047857143,-0.739316904047619,-0.757321334761905,-0.742092925952381,-0.610916462166667,-0.672089846666666,-0.727368909285715,-0.606629597380953,-0.654250138809524,-0.322787358047619,0.138676917188095,0.13256626392381,-0.749333463571428,-0.676905949285714,-0.732818479047619,-0.757663252857143,-0.651315502142857,-0.755357108809524,0.00136282815238097,-0.157303867061905,-0.149768906971429,-0.736432227380952,-0.713299000952381,-0.701029584523809,-0.825037242857143,-0.728311279047619,-0.738599409047619,0.147266525802143,0.00896556744523809,0.0621492457738095,-0.706500933571429,-0.788132199285714,0.150265842817619,-0.70176825547619,-0.705630463809524,0.278222156607143,-0.760662878571429,-0.831021852857143,0.287013613795238,-0.766514467380952,-0.762316660952381,0.286569602248571
"54","WALKING_UPSTAIRS",23,51,2,0.282740041176471,-0.0210941488843137,-0.113227765980392,-0.264466874019608,-0.105026035901961,-0.250164006352941,0.933602650980392,-0.191399037254902,-0.158367275411765,-0.965324563921569,-0.939550418039215,-0.944403687843137,0.0738519695745098,-0.0218380454843137,-0.0215092134843137,-0.431635077647059,-0.325837266980392,-0.437430081686274,-0.0109566088705882,-0.0740438668117647,0.0771735147588235,-0.51385862,-0.505595171568627,-0.397187817254902,-0.0759120856862745,-0.0423216444568627,-0.044449880854902,-0.515630440392157,-0.554990385686274,-0.567594479607843,-0.177368200960784,-0.227063272627451,-0.177368200960784,-0.227063272627451,-0.379585986470588,-0.327907322960784,-0.321618232568627,-0.450263784882353,-0.559244079607843,-0.547688034509804,-0.354180814,-0.161546834433333,-0.275541945647059,-0.233497791713726,-0.134675306962745,-0.297360177647059,-0.486126380196078,-0.128416484180392,0.0464060797470588,-0.463814476862745,-0.364366215098039,-0.398395792941176,-0.448845979215686,-0.329935598607843,-0.474761772509804,-0.37862811654902,-0.480362981862745,-0.367160539705882,-0.406838433235294,-0.473839110392157,-0.393742863921569,-0.549783612352941,-0.530792496078431,-0.456697601960784,-0.127896410041176,0.00437337333137254,-0.149531144060784,-0.224235000080784,-0.350077621372549,-0.0315292164352941,-0.34421084254902,-0.314002278185294,0.0145646326607843,-0.472283626470588,-0.534546726666667,0.118978313156863,-0.566351222156863,-0.556234438431373,0.073018392772549
"55","WALKING_UPSTAIRS",25,65,2,0.261840102384615,-0.00719129384015385,-0.104090943492308,-0.784560456938461,-0.704771721296923,-0.761718404769231,0.897916818769231,-0.0740572175538461,0.0890992854369231,-0.973862393692308,-0.942223464615385,-0.953227986615385,0.0859474270769231,0.00542489868923077,-0.0153504284313538,-0.833071286307692,-0.814610900889231,-0.845578245076923,-0.0131766839784615,-0.0871281681384615,0.0597555100461538,-0.842488633492308,-0.846198904307693,-0.797030184,-0.100608091061538,-0.0364258876692308,-0.0483727087384615,-0.869553326461539,-0.882595528307692,-0.883366632153846,-0.745446388969231,-0.734032749338462,-0.745446388969231,-0.734032749338462,-0.828498201538461,-0.803473057846154,-0.770922856415384,-0.8034044512,-0.886022361076923,-0.874547276153846,-0.803834923384615,-0.737032473684615,-0.776522913061538,-0.777765793256923,-0.707871262713846,-0.773697660769231,-0.129352128276769,0.0321798781384615,0.175790884538462,-0.838349780153846,-0.822733263169231,-0.829828618923077,-0.842779682,-0.8184801958,-0.860088182615385,0.118247698564615,-0.118690337427692,-0.0158391308153846,-0.815997078169231,-0.844325770615385,-0.808851852615385,-0.851721438,-0.850037002307692,-0.812790538769231,-0.034229220296923,-0.0344004076261539,-0.0222301426907692,-0.750683172438462,-0.767196945630769,0.149972803507692,-0.806167114461539,-0.800726848107693,0.30578904086,-0.828500569076923,-0.822595846307692,-0.0304950577476923,-0.878825697692308,-0.877831985692307,0.240409453347692
"56","WALKING_UPSTAIRS",26,55,2,0.238894387472727,-0.0404625993727273,-0.0880804433818182,-0.604048746727273,-0.372793160363636,-0.54897538608,0.311557455945455,0.173576275509091,0.344964114690909,-0.921460066545454,-0.912919235236364,-0.912644536545455,0.0631892648181818,0.00842492190436364,-0.025922588736,-0.570956816294545,-0.471671334358182,-0.749159210909091,-0.0161991775945455,-0.0808048535527273,0.121193888125455,-0.6743299862,-0.523780767363636,-0.640391241090909,-0.100743024745455,-0.0461176361545455,-0.0540795252727273,-0.593727856363636,-0.671141425272728,-0.690701367454546,-0.488844245961818,-0.518999076036364,-0.488844245961818,-0.518999076036364,-0.576101366527273,-0.553177564272727,-0.524962054872727,-0.521130888818182,-0.661764499454546,-0.660562061636363,-0.588193844618182,-0.414946988043636,-0.609602137090909,-0.611573951636364,-0.392685679736727,-0.552704191145455,-0.150837725976364,0.0794331428581818,0.119604816596364,-0.597714822907455,-0.513611806550909,-0.722242077636363,-0.581837226181818,-0.461980767523636,-0.774970431454546,-0.0520771709636363,-0.186619009383636,-0.0321922493090909,-0.596998155278182,-0.553304365605454,-0.599998974909091,-0.699863625272727,-0.51057006236,-0.688236145636363,0.0232377496945455,-0.0681209584909091,0.0371453075872727,-0.515763905145455,-0.603275890472727,0.155120952109091,-0.540087653563636,-0.573743433509091,0.195237819985455,-0.554005079085455,-0.584152901272727,0.0946376124901818,-0.662364717272727,-0.683154511272728,0.1796078284
